Slack;Tasks;Units;UnitTypes;TaskRelations;SharedResourceNo;AccWindows;AER;Rep;AltChances;Step;Cost
40;10;6;2;0;1;0;False;1;10;0.5697572231292725;278500
40;10;6;2;0;1;0;False;1;10;0.8920178413391113;271500
40;10;6;2;0;1;0;False;1;10;1.6570382118225098;271000
40;10;6;2;0;1;0;False;1;10;1.7391905784606934;220000
40;10;6;2;0;1;0;False;1;10;2.062311887741089;219500
40;10;6;2;0;1;0;False;1;10;3.3541691303253174;219000
40;10;6;2;0;1;0;False;1;10;3.435695171356201;216000
40;10;6;2;0;1;0;False;1;10;3.8802506923675537;213500
40;10;6;2;0;1;0;False;1;10;4.519779205322266;211000
40;10;6;2;0;1;0;False;1;10;14.84181022644043;200000
40;10;6;2;0;1;0;False;1;10;15.962192296981812;199500
40;10;6;2;0;1;0;False;1;10;17.117900848388672;190000
40;10;6;2;0;1;0;False;1;10;17.199023485183716;155500
40;10;6;2;0;1;0;False;1;10;29.398227214813232;155000
40;10;6;2;0;1;0;False;1;10;31.3602077960968;150500
40;10;6;2;0;1;0;False;1;10;31.560590505599976;144000
40;10;6;2;0;1;0;False;1;10;31.921329259872437;136000
40;10;6;2;0;1;0;False;1;10;32.518765449523926;135500
40;10;6;2;0;1;0;False;1;10;44.8531928062439;121500
40;10;6;2;0;1;0;False;1;10;45.41166877746582;112500
40;10;6;2;0;1;0;False;1;10;45.85105299949646;111500
40;10;6;2;0;1;0;False;1;10;46.73089814186096;62000
40;10;6;2;0;1;0;False;1;10;58.8000864982605;58500
40;10;6;2;0;1;0;False;1;10;61.98282194137573;52500
40;10;6;2;0;1;0;False;1;10;74.32561326026917;52000
40;10;6;2;0;1;0;False;1;10;90.31435632705688;46500
40;10;6;2;0;1;0;False;1;10;91.27882266044617;46000
40;10;6;2;0;1;0;False;1;10;92.63477683067322;45500
40;10;6;2;0;1;0;False;1;10;96.72884607315063;27000
40;10;6;2;0;1;0;False;1;10;106.9466073513031;26500
40;10;6;2;0;1;0;False;1;10;132.73124599456787;26000
40;10;6;2;0;1;0;False;1;10;167.77476811408997;23500
40;10;6;2;0;1;0;False;1;10;180.63382649421692;22500
40;10;6;2;0;1;0;False;1;10;181.99272918701172;9000
40;10;6;2;0;1;0;False;1;10;205.4249713420868;8500
40;10;6;2;0;1;0;False;1;10;217.47916769981384;8000
40;10;6;2;0;1;0;False;1;10;234.88763046264648;4000
40;10;6;2;0;1;0;False;1;10;267.5851893424988;3000
40;10;6;2;0;1;0;False;1;10;292.3388307094574;2000
40;10;6;2;0;1;0;False;1;10;304.4923424720764;1500
40;10;6;2;0;1;0;False;1;10;338.3680200576782;0
40;10;6;2;0;1;0;False;2;10;0.16425538063049316;353000
40;10;6;2;0;1;0;False;2;10;0.24619269371032715;309000
40;10;6;2;0;1;0;False;2;10;0.3677976131439209;293500
40;10;6;2;0;1;0;False;2;10;0.9289143085479736;279500
40;10;6;2;0;1;0;False;2;10;1.0889465808868408;273000
40;10;6;2;0;1;0;False;2;10;1.2497789859771729;270500
40;10;6;2;0;1;0;False;2;10;2.5658390522003174;267000
40;10;6;2;0;1;0;False;2;10;4.162603139877319;263500
40;10;6;2;0;1;0;False;2;10;15.803269147872925;258000
40;10;6;2;0;1;0;False;2;10;32.060004472732544;233000
40;10;6;2;0;1;0;False;2;10;32.25937485694885;224500
40;10;6;2;0;1;0;False;2;10;33.412376403808594;197500
40;10;6;2;0;1;0;False;2;10;44.03291702270508;191500
40;10;6;2;0;1;0;False;2;10;44.8267502784729;160500
40;10;6;2;0;1;0;False;2;10;44.9076611995697;144000
40;10;6;2;0;1;0;False;2;10;45.187058210372925;142000
40;10;6;2;0;1;0;False;2;10;45.26790761947632;131000
40;10;6;2;0;1;0;False;2;10;46.066675662994385;101500
40;10;6;2;0;1;0;False;2;10;46.50743293762207;95000
40;10;6;2;0;1;0;False;2;10;47.25804090499878;93000
40;10;6;2;0;1;0;False;2;10;48.04347348213196;87500
40;10;6;2;0;1;0;False;2;10;58.04616594314575;86000
40;10;6;2;0;1;0;False;2;10;59.24195885658264;85500
40;10;6;2;0;1;0;False;2;10;59.36202049255371;82500
40;10;6;2;0;1;0;False;2;10;59.64012289047241;77000
40;10;6;2;0;1;0;False;2;10;59.83931016921997;68500
40;10;6;2;0;1;0;False;2;10;63.15533947944641;68000
40;10;6;2;0;1;0;False;2;10;76.15926265716553;44000
40;10;6;2;0;1;0;False;2;10;77.07096719741821;39000
40;10;6;2;0;1;0;False;2;10;93.7090425491333;38500
40;10;6;2;0;1;0;False;2;10;95.71449422836304;37000
40;10;6;2;0;1;0;False;2;10;95.79824924468994;36500
40;10;6;2;0;1;0;False;2;10;117.82049989700317;36000
40;10;6;2;0;1;0;False;2;10;130.06572341918945;35500
40;10;6;2;0;1;0;False;2;10;130.10696077346802;35000
40;10;6;2;0;1;0;False;2;10;145.85200929641724;34500
40;10;6;2;0;1;0;False;2;10;146.77119398117065;34000
40;10;6;2;0;1;0;False;2;10;146.93231630325317;29000
40;10;6;2;0;1;0;False;2;10;161.34187650680542;28500
40;10;6;2;0;1;0;False;2;10;161.66144943237305;28000
40;10;6;2;0;1;0;False;2;10;163.49481296539307;27500
40;10;6;2;0;1;0;False;2;10;175.58522582054138;27000
40;10;6;2;0;1;0;False;2;10;176.383553981781;25500
40;10;6;2;0;1;0;False;2;10;197.773907661438;24500
